sofifa_id,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,height_cm
220908,A. Kawaya,Andy Awazi Kawaya Kinghi Mwana Mufala,"RM, LM",65,68,975000.0,2000.0,24,174
220943,K. Vassell,Kyle Vassell,ST,65,65,725000.0,4000.0,28,183
220997,M. Diallo,Mamadou Lamarana Diallo,"LW, RW",65,66,850000.0,2000.0,26,177
221279,L. Kelly,Liam Anthony Kelly,"CM, CDM",65,68,950000.0,3000.0,25,163
221322,E. O'Connell,Eoghan O'Connell,CB,65,70,950000.0,3000.0,25,191
221358,J. Rossiter,Jordan Bernard Rossiter,"CDM, CM",65,71,1000000.0,2000.0,24,178
221383,Ryu Seung Woo,류승우 柳承佑,"CAM, CM, LM",65,66,825000.0,2000.0,27,172
221394,R. Al Mousa,Rayan Al Mousa,CDM,65,68,850000.0,6000.0,26,178
221538,W. Nightingale,William John Robert Nightingale,CB,65,69,900000.0,2000.0,25,185
221539,Carrillo,José Ángel Carrillo Casamayor,ST,65,66,825000.0,3000.0,27,181
221633,B. Sørmo,Bent Langåssve Sørmo,"RB, RM",65,71,1100000.0,3000.0,24,187
221652,Sergio,Sergio González Poirrier,CB,65,66,650000.0,3000.0,29,186
221680,N. Hagglund,Nick Hagglund,CB,65,65,625000.0,2000.0,28,185
221692,C. Bishop,Colby David Bishop,ST,65,70,1100000.0,2000.0,24,183
221696,T. McNamara,Thomas Liam McNamara,"CM, CDM, LM",65,65,675000.0,2000.0,30,175
221709,T. Thompson,Thomas Palmer Thompson,"RB, LB",65,66,775000.0,2000.0,25,173
221711,C. Duvall,Chris Duvall,"RB, CB",65,65,625000.0,2000.0,29,178
221768,J. Zwischenbrugger,Jan Zwischenbrugger,"CB, CDM, CM",65,65,500000.0,3000.0,31,187
221812,A. Al Shamekh,Abdullah Abdulkarim Al Shamekh,"LB, RB",65,65,650000.0,8000.0,28,179
221819,Song Boxuan,宋博轩,LM,65,65,600000.0,4000.0,31,180
221846,Wang Tong,王彤,RB,65,65,650000.0,5000.0,28,179
221847,M. Mirahmetjan,木热合买提江·莫扎帕,"CM, CDM",65,65,675000.0,6000.0,30,182
221906,C. Donaldson,Coll Ian Donaldson,CB,65,68,825000.0,2000.0,26,188
221926,M. Araz,Musa Araz,"CAM, CM, RM",65,66,825000.0,7000.0,27,173
221964,Wu Yake,吴亚轲,GK,65,66,525000.0,2000.0,30,186
221972,Sun Jie,孙捷,CB,65,66,650000.0,3000.0,29,191
221985,N. Datković,Niko Datković,CB,65,66,675000.0,3000.0,28,190
222024,T. Casali,Tino Casali,GK,65,67,675000.0,3000.0,25,192
222122,G. Fochive,George Fochive,"CDM, CM",65,65,600000.0,2000.0,29,175
222168,L. Salvesen,Lars-Jørgen Salvesen,ST,65,70,1100000.0,2000.0,25,186
222206,J. Correa,Joris Correa,"ST, LM",65,66,825000.0,2000.0,27,171
222222,S. Filip,Steliano Filip,"LB, LM, CM",65,66,750000.0,2000.0,27,179
222299,Jin Taiyan,金泰延,RB,65,65,525000.0,5000.0,31,173
222378,L. Suárez,Lucas Matías Suárez Scalarea,"LB, CB",65,68,850000.0,3000.0,26,181
222420,G. Ward,Grant Ward,"CM, RM",65,67,875000.0,4000.0,26,178
222438,Zou Dehai,邹德海,GK,65,65,500000.0,4000.0,28,187
222519,A. Stølås,Alexander Stølås,LB,65,65,500000.0,1000.0,32,182
222611,D. Rodríguez,Denis Emanuel Rodríguez,"CM, CDM, RM",65,70,1000000.0,4000.0,25,171
222622,Hui Jiakang,惠家康,"LM, LW",65,65,575000.0,3000.0,32,180
222660,Hwang Hyun Soo,황현수 黄贤秀,CB,65,69,900000.0,2000.0,25,183
222691,Seo Bo Min,서보민 徐宝民,"LM, RM, LWB",65,65,600000.0,2000.0,31,175
222820,E. Salles,Esteban Salles,GK,65,69,750000.0,1000.0,27,187
222870,G. Cooper,George Iain Cooper,LWB,65,70,1000000.0,3000.0,24,175
222937,B. Close,Ben Easton Close,CDM,65,71,1000000.0,3000.0,24,175
223082,W. Norris,Will Norris,GK,65,67,650000.0,6000.0,27,195
223104,M. McNulty,Marc Graeme McNulty,ST,65,65,725000.0,8000.0,28,179
223125,J. Vet,Javier Vet,"CM, CAM, CDM",65,65,750000.0,3000.0,27,194
223427,L. Jäger,Lukas Jäger,"CDM, CB, CM",65,67,775000.0,5000.0,27,184
223537,E. Berggreen,Emil Berggreen,ST,65,65,725000.0,7000.0,28,194
223638,D. Boldor,Deian Boldor,CB,65,69,875000.0,2000.0,26,189
223679,T. Rieder,Tim Rieder,"CDM, CB",65,66,725000.0,2000.0,27,186
223755,M. Ritter,Marlon Ritter,"CAM, CM",65,67,875000.0,2000.0,26,173
223823,T. Königsmann,Timo Königsmann,GK,65,71,925000.0,800.0,24,186
223855,H. Pereira,Hamilton Miguel Pereira Ferrón,"CDM, CM",65,65,240000.0,500.0,34,180
223899,S. Jacob,Sebastian Jacob,"ST, CAM",65,65,725000.0,2000.0,28,183
223907,P. Johansson,Piotr Johansson,"RWB, RM",65,67,800000.0,1000.0,26,185
223967,B. Babić,Boris Babić,ST,65,74,1600000.0,3000.0,23,180
223968,V. Vasić,Vaso Vasić,GK,65,65,375000.0,3000.0,31,186
223997,R. Gergel,Roman Gergel,"ST, RM",65,65,450000.0,3000.0,33,180
224017,J. Williams,Michael Jordan Williams,CDM,65,69,900000.0,3000.0,25,187
224095,N. Mbemba,Nolan Mbemba,"CM, CDM, RB",65,68,925000.0,3000.0,26,182
224115,Ricardinho,Ricardo José Veiga Varzim Miranda,"RB, CDM",65,66,750000.0,2000.0,27,179
224286,Leândro,Leândro Messias dos Santos,LB,65,65,160000.0,900.0,37,183
224361,A. Cannon,Andy Cannon,"CM, CAM",65,70,1000000.0,4000.0,25,176
224375,B. Vécsei,Bálint Vécsei Máté,CM,65,65,750000.0,500.0,27,185
224391,C. Psyché,Christophe Psyché,CB,65,65,475000.0,1000.0,32,186
224420,S. Aškovski,Stefan Aškovski,"RW, LM, ST",65,65,700000.0,4000.0,29,179
224475,Dong Chunyu,董春雨,GK,65,65,475000.0,2000.0,30,187
224487,E. Brophy,Eamonn Brophy,ST,65,67,900000.0,2000.0,25,174
224542,N. Leyes,Nery Francisco Leyes,"CDM, CM",65,65,500000.0,4000.0,31,179
224556,Rao Weihui,饶伟辉,"LB, LM",65,65,500000.0,2000.0,32,176
224558,Yu Rui,于睿,CB,65,65,625000.0,6000.0,28,185
224608,Cai Huikang,蔡慧康,"CDM, CM",65,65,500000.0,6000.0,31,183
224611,Lü Wenjun,吕文君,"ST, RW, LW",65,65,575000.0,7000.0,32,185
224624,Fu Huan,傅欢,"RB, RWB",65,65,700000.0,6000.0,27,182
224633,He Guan,贺惯,CB,65,67,725000.0,6000.0,28,183
224734,A. Çiçek,Atabey Çiçek,ST,65,68,950000.0,9000.0,25,188
224770,S. Kashket,Scott Connor Kashket,"ST, RW",65,68,950000.0,3000.0,25,175
224854,L. Passerini,Lucas Giuliano Passerini,ST,65,66,850000.0,15000.0,26,189
224864,Ronaldo Mendes,Ronaldo Cesar Mendes de Medeiros,"CAM, CM",65,65,725000.0,4000.0,28,171
224973,Arturo Molina,Arturo Molina Tornero,"CAM, CM, RM",65,68,950000.0,2000.0,25,183
224983,J. Vidales,Johnny Víctor Vidales Lature,"RW, LW",65,65,700000.0,500.0,29,180
225087,F. Al Sagour,Fawaz Al Sagourq,"RB, RM",65,70,975000.0,7000.0,25,174
225125,H. Anderson,Harry John Anderson,RW,65,69,1000000.0,4000.0,24,179
225134,A. Bass,Alexander Michael Bass,GK,65,73,1400000.0,2000.0,23,191
225266,M. Rasmussen,Mathias Knutsen Rasmussen,"LW, CM",65,72,1400000.0,2000.0,23,180
225342,J. Stevens,Jack Alexander Stevens,GK,65,71,925000.0,2000.0,23,188
225355,W. Parra,William Parra Sinisterra,"CDM, CM",65,70,950000.0,600.0,26,177
225511,C. Trueman,Connal Trueman,GK,65,70,825000.0,4000.0,25,186
225519,L. Contin,Leandro Nicolás Contín,ST,65,70,1100000.0,5000.0,25,183
225531,D. Van den Buijs,Dario Van den Buijs,CB,65,70,950000.0,2000.0,25,188
225532,I. Cissé,Ibrahim Cissé,CB,65,70,950000.0,2000.0,25,185
225625,K. Vincent-Young,Kane Benjamin Vincent-Young,"RB, LB",65,70,975000.0,3000.0,25,180
225685,E. Koffi,Erwin Koffi,RB,65,68,850000.0,1000.0,26,174
225708,R. Castro,Raúl Castro Peñaloza,"CDM, CM",65,65,500000.0,500.0,31,181
225731,A. Diop,Amidou Diop,"CM, CDM",65,65,700000.0,1000.0,29,196
225757,M. Burgess,Max Burgess,"CAM, ST",65,66,850000.0,3000.0,26,185
225799,D. Čanađija,Dario Čanađija,"CDM, CM",65,68,825000.0,1000.0,27,176
225875,N. Kreuzer,Niklas Kreuzer,"RB, RM, LM",65,65,650000.0,1000.0,28,178
225983,S. Mpontshane,Siyabonga Mpontshane,GK,65,65,80000.0,500.0,35,183
225998,A. McEneff,Aaron McEneff,"CM, CDM",65,68,950000.0,2000.0,25,175
226044,R. Vargas,Rodrigo Mauricio Vargas Castillo,"ST, LW",65,66,850000.0,500.0,26,169
226122,J. Arias,Jafar Arias,ST,65,68,950000.0,2000.0,26,191
226216,Bruno Ramires,Bruno Edgar Silva Almeida,"CM, CDM",65,66,825000.0,800.0,27,189
226265,C. Lobos,Carlos Alberto Lobos Ubilla,"CM, CDM",65,72,1400000.0,2000.0,24,173
226438,S. McMann,Scott McMann,"LWB, LB",65,69,950000.0,2000.0,24,183
226510,D. Grétarsson,Daníel Leó Grétarsson Schmidt,CB,65,72,1300000.0,3000.0,25,185
226524,M. Johansson,Marko Johansson,GK,65,72,1200000.0,2000.0,22,193
226628,E. Šipović,Enes Šipović,CB,65,65,575000.0,850.0,30,199
226679,A. Hunter,Ashley Matthew Hunter,LM,65,68,950000.0,5000.0,25,178
226781,K. Shelton,Khiry Shelton,"ST, RW",65,65,725000.0,3000.0,28,191
226815,A. Dia,Amadou Dia,LB,65,65,650000.0,2000.0,28,178
227150,M. Poletanović,Marko Poletanović,"CM, CDM",65,65,750000.0,3000.0,27,187
227443,Y. Takahagi,髙萩 洋次郎,"CM, CDM, CAM",65,65,325000.0,3000.0,34,183
227520,T. Salquist,Tobias Frank Salquist Nielsen,CB,65,68,825000.0,3000.0,26,190
227686,K. Anderson,Keshi Anderson,"CAM, CM, LM",65,66,850000.0,4000.0,26,175
227810,S. Aasmundsen,Stian Semb Aasmundsen,"CM, CDM",65,65,575000.0,1000.0,31,175
227866,P. Kirkevold,Pål Alexander Kirkevold,ST,65,65,700000.0,1000.0,30,185
227894,A. Soto,Almir de Jesús Soto Maldonado,"CM, CDM, RB",65,65,775000.0,700.0,26,180
227961,J. Robson,Jamie Robson,"LB, LWB",65,69,950000.0,3000.0,23,170
228058,L. Gugganig,Lukas Josef Gugganig,"CB, CDM",65,68,825000.0,2000.0,26,191
228130,Oh Seung Hoon,오승훈 吴舜洪,GK,65,65,230000.0,1000.0,33,192
228230,O. Molinas,Osmar de la Cruz Molinas González,CM,65,65,325000.0,500.0,34,180
228366,M. Gillesphey,Macaulay Gillesphey,CB,65,67,800000.0,3000.0,25,188
228408,C. Ronan,Connor Patrick Ronan,"CM, LM, CAM",65,74,1600000.0,15000.0,23,170
228508,F. Kalig,Fabian Kalig,"CB, RB, LM",65,67,725000.0,3000.0,28,181
228624,M. Khubrani,Mohammed Abdoh Al-Khabrani,CB,65,66,725000.0,9000.0,27,181
228646,N. Delgadillo,Nicolás Delgadillo Godoy,"LM, ST",65,73,1600000.0,4000.0,23,177
228707,Diego Alende,Diego Alende López,"CB, RB",65,74,1500000.0,2000.0,23,180
228715,B. Van Durmen,Benjamin Van Durmen,"CDM, CM",65,68,875000.0,2000.0,24,185
228751,M. Listkowski,Marcin Listkowski,"CM, RM, RW",65,72,1400000.0,1000.0,23,178
228757,M. Mathisen,Marcus Klingenberg Mathisen,"CDM, CM, CB",65,69,900000.0,1000.0,25,183
228763,G. Melkadze,Georgiy Melkadze,"LM, CAM",65,70,1100000.0,11000.0,24,182
228863,T. Heintz,Tobias Heintz,"LM, CAM",65,69,1000000.0,2000.0,22,173
228869,Camus,Sergio Camus Perojo,"RB, CB",65,72,1400000.0,9000.0,24,176
228887,T. Mrčela,Tomislav Mrčela,CB,65,65,575000.0,700.0,30,195
229065,B. Niňaj,Branislav Niňaj,CB,65,67,750000.0,3000.0,27,191
229073,J. Dacres-Cogley,Joshua Jacob Dacres-Cogley,"RB, RWB",65,68,875000.0,3000.0,25,174
229154,J. Kliment,Jan Kliment,ST,65,65,775000.0,2000.0,27,185
229171,K. Redondo,Kenny Prince Redondo,"LM, LW",65,65,775000.0,2000.0,26,180
229259,Dani Suárez,Daniel Suárez García Osorio,CB,65,65,500000.0,3000.0,31,189
229367,S. Humphrys,Stephen Peter Humphrys,ST,65,71,1100000.0,2000.0,23,185
229378,T. Edun,Adetayo Oluwatosin Olusegun Edun,"LB, CDM",65,74,1500000.0,8000.0,23,172
229409,Ozkoidi,Josu Ozkoidi Alba,"LM, LWB",65,65,600000.0,2000.0,31,170
229416,Morillas,David Morillas Jiménez,"LB, CB",65,65,250000.0,2000.0,34,186
229498,Paulo Henrique,Paulo Henrique Rodrigues Cabral,LB,65,72,1400000.0,1000.0,24,182
229507,T. Mahrer,Thorsten Mahrer,CB,65,65,500000.0,3000.0,31,191
229508,S. Sprangler,Sven Michael Sprangler,"CM, CDM",65,67,875000.0,5000.0,26,182
229557,S. Macías,Sebastián Macías Correa,LB,65,68,875000.0,600.0,25,168
229620,V. Rodić,Vladimir Rodić,"RM, RWB",65,65,750000.0,2000.0,27,176
229646,S. Yohou,Samuel Yohou,CB,65,65,600000.0,2000.0,29,191
229703,D. Goutas,Dimitrios Goutas,CB,65,68,800000.0,4000.0,27,189
229704,J. Vachoux,Jérémy Vachoux,GK,65,68,725000.0,1000.0,26,183
229733,C. Schoissengeyr,Christian Junior Schoissengeyr,CB,65,67,775000.0,5000.0,26,195
229742,H. Alpsoy,Harun Alpsoy,"CDM, CAM, CM",65,73,1500000.0,4000.0,24,185
229753,T. Ndenge,Tsiy-William Ndenge,"CDM, CM",65,73,1500000.0,3000.0,24,188
229815,N. Antonitsch,Nico Antonitsch,"CB, RB",65,66,650000.0,5000.0,29,187
229849,J. Leborgne,Jordan Leborgne,"CM, RB",65,70,1000000.0,2000.0,25,173
229878,C. Lattanzio,Carlo María Lattanzio,"LM, ST, RM",65,71,1100000.0,3000.0,23,174
230118,M. Fernández,Matías Ignacio Fernández Cordero,"RM, RB",65,66,850000.0,1000.0,25,173
230214,Luis Paezinho,Luis Benjamin Paes Soares,"CB, LB",65,65,700000.0,6000.0,25,182
230306,Míchel Zabaco,Miguel Zabaco Tomé,"CB, LB",65,65,475000.0,2000.0,32,185
230455,Jackson Crusso,Jackson João Crusso Mutto,"RW, LW",65,65,850000.0,4000.0,21,187
230458,Bernard Alemão,Paulo Bernard Schmidt,CDM,65,65,600000.0,4000.0,29,186
230471,Wilsson Rosito,Wilson Allan Rosan Dourado,"CAM, LM",65,65,800000.0,4000.0,25,180
230509,Danilo Sacrio,Danilo Manuel Sacrio Dano,ST,65,65,725000.0,5000.0,29,176
230511,Emílio Trevões,Emílio Dener Trevões Teixeira,"ST, LW",65,65,450000.0,7000.0,33,177
230607,Y. Deichmann,Yannick Deichmann,"RM, CF, RB",65,65,775000.0,1000.0,26,178
230676,R. Pirrello,Roberto Pirrello,"CB, RB",65,72,1300000.0,10000.0,25,190
230819,O. Shodipo,Olamide Shodipo,"LW, LM",65,71,1100000.0,5000.0,23,176
230836,E. Reitan,Erlend Dahl Reitan,RB,65,72,1400000.0,2000.0,23,180
230888,A. O'Neill,Aiden O'Neill,CM,65,72,1400000.0,3000.0,22,178
231090,F. Carabalí,Francisco Javier Carabalí Terán,"LW, LB, LM",65,65,700000.0,500.0,30,180
231107,A. Kilgour,Alfie George Alexander Kilgour,CB,65,71,1000000.0,3000.0,23,189
231109,A. Ndom,Aly Ndom,"CDM, CM, LM",65,72,1300000.0,2000.0,25,188
231199,H. Odoffin,Hakeem Ademola Odoffin,"CDM, CM, CB",65,71,1000000.0,3000.0,23,191
231222,F. Henríquez,Fabián Gastón Henríquez,"CM, CDM",65,68,925000.0,3000.0,26,185
231241,T. Svendsen,Tobias Hammer Svendsen,"LM, CM",65,74,1600000.0,1000.0,21,172
231258,R. Macagno,Ramiro Jesús Macagno,GK,65,73,1400000.0,2000.0,24,185
231307,M. Poaty,Morgan Paul Poaty,"LB, LWB",65,70,1000000.0,3000.0,23,175
231322,E. Kabangu,Elton Daniël Kabangu,LW,65,70,1100000.0,3000.0,23,178
231402,M. Penney,Matthew Luke Penney,"LB, LM",65,72,1400000.0,3000.0,23,174
231455,A. Cuadra,Adrián Ignacio Cuadra Cabrera,"CDM, CM",65,73,1500000.0,1000.0,23,171
231500,D. Widgren,Trond Dennis Widgren,"LB, LWB",65,66,750000.0,2000.0,27,180
231514,R. Gojani,Robert Gojani,"CM, CDM",65,65,725000.0,3000.0,28,174
231550,J. Quintero,José Alfredo Quinteros Ordóñez,"RM, RB",65,65,600000.0,500.0,31,180
231575,L. Vaca,Leonardo Vaca Gutiérrez,"RW, ST",65,68,950000.0,500.0,25,175
231597,C. Cermeño,Carlos Eduardo Cermeño Uzcátegui,CDM,65,70,950000.0,500.0,25,176
231650,J. Bamert,Jan Alexandre Bamert,"CB, RB",65,76,1500000.0,5000.0,23,183
231678,R. Tongyik,Ruon Kuk Tongyik,CB,65,69,925000.0,750.0,24,185
231713,K. Salazar,Kevin David Salazar Chiquiza,CAM,65,70,1000000.0,550.0,25,170
231720,Q. Braat,Quentin Braat,GK,65,70,875000.0,1000.0,23,194
231728,I. Hora,Adrian Ioan Hora,ST,65,65,575000.0,3000.0,32,182
231885,K. Ota,太田 宏介,LB,65,65,375000.0,2000.0,33,178
231897,M. Corboz,Mael Corboz,CM,65,66,825000.0,800.0,26,180
231947,Oh Se Hun,오세훈 Se Hun Oh,ST,65,74,1600000.0,3000.0,22,193
231948,B. Hines-Ike,Brendan Daniel Hines-Ike,"CB, RB",65,67,775000.0,4000.0,26,185
232076,D. Cure,Dany José Cure Correa,"RM, LM",65,65,600000.0,500.0,31,181
232194,S. Cordero,Salvador Cordero,"LB, CM",65,70,975000.0,1000.0,25,177
232203,A. Donkor,Anton-Leander Donkor,"LB, LM",65,72,1400000.0,1000.0,23,185
232308,M. Jevtović,Milan Jevtović,"LW, RW",65,65,725000.0,2000.0,28,184
232343,J. Galeano,Juan Daniel Galeano,"CM, RM",65,65,550000.0,4000.0,32,170
232372,T. Okamoto,岡本 拓也,"RM, CB",65,65,700000.0,1000.0,29,175
232379,N. Ishihara,石原 直樹,"ST, CF",65,65,240000.0,1000.0,36,173
232397,A. Argachá,Adrián Argachá González,"LB, LM",65,65,250000.0,500.0,34,179
232412,E. Adams,Ebou Adams,CM,65,70,1000000.0,5000.0,25,178
232424,Henrique Trevisan,Henrique De Souza Trevisan,CB,65,70,975000.0,2000.0,24,185
232465,S. Tomita,富田 晋伍,"CDM, CM",65,65,200000.0,1000.0,35,169
232518,M. Matic,Mateo Matic,GK,65,71,875000.0,3000.0,25,185
232519,G. Middleton,Glenn Bell Dollar Middleton,"RW, LW, LM",65,76,1600000.0,10000.0,21,176
232520,D. Jaiyesimi,Diallang Jaiyesimi,"RW, LM, ST",65,72,1400000.0,2000.0,23,181
232540,R. Takahashi,髙橋 諒,"LM, LWB, LB",65,65,750000.0,1000.0,27,171
232550,A. Putivtsev,Artem Putivtsev,CB,65,65,475000.0,2000.0,32,189
232614,Y. Minagawa,皆川 佑介,ST,65,65,725000.0,2000.0,29,186
232617,K. Shimizu,清水 航平,"LM, RB",65,65,575000.0,3000.0,32,169
232657,M. Guevgeozián,Mauro Guevgeozián Crespo,ST,65,65,300000.0,500.0,35,182
232668,L. Gordon,Liam Craig Gordon,CB,65,72,1300000.0,2000.0,25,182
232697,L. Geminiani,Lautaro Dante Geminiani,"RB, LB",65,65,625000.0,4000.0,30,172
232741,T. Matsuura,松浦 拓弥,"RM, CAM, CF",65,65,575000.0,1000.0,32,167
232748,R. Okui,奥井 諒,"LB, RB",65,65,525000.0,1000.0,31,169
232790,H. Iikura,饭仓 大樹,GK,65,65,80000.0,1000.0,35,181
232843,D. Prokop,Dominik Prokop,"CAM, CM, RM",65,71,1100000.0,2000.0,24,172
232872,Bueno,Wellington Daniel Bueno,CB,65,70,950000.0,2000.0,25,182
232874,S. Yamamoto,山本 脩斗,"LB, RB, CB",65,65,160000.0,950.0,36,180
232897,Y. Naganuma,長沼 洋一,"RM, LM, ST",65,68,975000.0,3000.0,24,177
232908,A. Barada,茨田 陽生,"CM, CDM",65,65,675000.0,1000.0,30,173
232928,Y. Matsushita,松下 佳貴,"CDM, CM, LB",65,67,775000.0,2000.0,27,174
232966,H. Jogo,城後 寿,"RM, RW",65,65,300000.0,1000.0,35,183
233018,Kim Dae Won,김대원 金大元,"ST, LW",65,71,1100000.0,2000.0,24,171
233043,A. Hinestroza,Alexis Hinestroza Estacio,CDM,65,65,475000.0,500.0,32,181
233047,J. Latibeaudiere,Joël Latibeaudiere,"CB, RB",65,74,1500000.0,5000.0,21,180
233121,C. Timite,Cheick Aymar Timité,"ST, RM, RW",65,69,1000000.0,2000.0,23,177
233173,H. Shimoda,下田 北斗,"CM, CDM",65,65,700000.0,1000.0,29,171
233227,D. Browne,David Eric Browne,LW,65,68,950000.0,500.0,25,175
233254,S. Akasaki,赤﨑 秀平,"ST, CAM",65,65,725000.0,2000.0,29,174
233369,L. Montoya,Lautaro Montoya,"LB, LM",65,68,850000.0,3000.0,26,170
233378,J. Shipley,Jordan Shipley,"CM, CAM, LW",65,71,1100000.0,5000.0,23,183
233514,J. Abu Hanna,Joël Abu Hanna,"CB, LWB",65,72,1300000.0,2000.0,23,184
233581,Song Si Woo,송시우 宋思宇,"ST, RM",65,65,775000.0,2000.0,27,174
233655,R. Holden,Rory Holden,"CAM, RM",65,72,1400000.0,4000.0,23,181
233735,J. Okita,Jonathan Yula Okita,"ST, LW, RW",65,70,1100000.0,3000.0,24,181
233878,R. Moise,Romario Florin Moise,"CM, CAM, RM",65,69,1000000.0,2000.0,25,178
234163,K. Staude,Keanu Staude,"LM, RM, CAM",65,70,1100000.0,1000.0,24,176
234167,S. Van der Heyden,Siebe Van der Heyden,"CB, LB, CDM",65,71,1000000.0,3000.0,23,185
234281,M. Kvesić,Mario Kvesić,"CAM, CM, ST",65,65,700000.0,2000.0,29,175
234290,A. Halme,Aapo Halme,"CB, CDM",65,74,1500000.0,8000.0,23,196
234291,L. Väisänen,Leo Onni Artturi Väisänen,CB,65,74,1500000.0,1000.0,23,186
234293,A. Tanaka,田中 亜土夢,"CAM, LW",65,65,450000.0,500.0,33,167
234294,L. Lingman,Lucas Lingman,"CM, CAM",65,74,1600000.0,500.0,23,178
234296,S. Ylätupa,Saku Tuomas Severi Ylätupa,"RW, LW, CAM",65,73,1600000.0,2000.0,21,171
234358,J. Ceesay,Joseph Ceesay,"RM, RB",65,69,1000000.0,2000.0,23,178
234372,C. Machado,Cristhian Machado Pinto,"CDM, CM",65,65,500000.0,500.0,31,173
234382,N. Landgraf,Niklas Landgraf,"LB, RB, LM",65,69,925000.0,1000.0,25,180
234418,P. Kurzweg,Peter Kurzweg,"LB, RB, LM",65,66,750000.0,5000.0,27,180
234501,D. Anyembe,Daniel Francis Anyembe,RB,65,74,1500000.0,2000.0,22,189
234513,A. Ba,Alioune Ba,CB,65,65,500000.0,2000.0,31,188
234521,S. Skytte,Sammy Solitaire Siddharta Skytte,CM,65,72,1400000.0,1000.0,24,190
234636,A. Pavlović,Andrija Pavlović,ST,65,65,775000.0,5000.0,27,189
234650,M. Holzmann,Marcel Holzmann,LB,65,65,625000.0,2000.0,30,174
234651,D. Stec,David Stec,"RB, RM",65,65,700000.0,2000.0,27,178
234669,Đ. Nikolić,Đorđe Nikolić,GK,65,73,1400000.0,2000.0,24,195
234726,J. Rodríguez,José Luis Rodríguez Francis,LM,65,74,1600000.0,5000.0,23,180
234784,Raúl Navarro,Raúl Navarro del Río,"RB, CB, RM",65,66,750000.0,2000.0,27,174
234799,Y. Demoncy,Yohan Demoncy,"CDM, CM",65,72,1300000.0,2000.0,25,180
234816,N. Gorosito,Nicolás Ezequiel Gorosito,CB,65,65,475000.0,3000.0,32,186
234836,T. Duman,Taylan Duman,"RM, CM",65,70,1100000.0,3000.0,23,180
234846,S. Müller,Sven Tobias Müller,GK,65,71,875000.0,950.0,25,190
235005,O. Kakabadze,Otar Kakabadze,RB,65,66,775000.0,3000.0,26,186
235014,J. Smith,Jonathan Gary Smith,RM,65,71,1100000.0,2000.0,23,173
235018,M. Nicolas,Moritz Nicolas,GK,65,71,925000.0,4000.0,23,197
235049,I. Escobar,Ian Eduardo Escobar Ibáñez,LB,65,70,975000.0,4000.0,25,172
235059,L. Thomas,Luke Gerald Michael Thomas,"RM, CM, CAM",65,75,1600000.0,9000.0,22,168
235108,Léo Sena,Leonardo de Souza Sena,"CM, CDM",65,67,900000.0,5000.0,25,175
235141,P. Menzel,Phillip Menzel,GK,65,71,925000.0,2000.0,22,192
235267,A. Famewo,Akinlolu Richard Olamide Famewo,CB,65,73,1500000.0,7000.0,22,187
235303,K. Pestka,Kamil Pestka,LB,65,70,1000000.0,2000.0,22,188
235347,T. Pearce,Tom Mark Pearce,"LB, LWB",65,72,1400000.0,1000.0,23,185
235442,S. Ngezana,Siyabonga Ngezana,"CB, RB",65,72,1300000.0,500.0,23,185
235520,Rafa Mújica,Rafael Sebastián Mújica García,"ST, RM, LM",65,75,1600000.0,3000.0,22,185
235572,R. Sykes,Ross James Sykes,CB,65,72,1300000.0,1000.0,22,196
235590,P. Sisniega,Pablo Eduardo Sisniega Fink,GK,65,70,825000.0,2000.0,25,192
235633,Y. Diouf,Yehvann Diouf,GK,65,77,1500000.0,3000.0,21,184
235807,A. Morley,Aaron Paul Morley,"CDM, CM",65,74,1500000.0,2000.0,21,183
235820,P. Gartler,Paul Gartler,GK,65,69,800000.0,5000.0,24,187
235860,M. Woud,Michael Cornelis Woud,GK,65,75,,,22,196
235906,M. Grødem,Magnus Retsius Grødem,"CAM, LM",65,74,1600000.0,2000.0,22,192
235949,Strefezza,Gabriel Tadeu Strefezza Rebecato,"RM, LM, RW",65,70,1100000.0,1000.0,24,168
235995,A. Borkovic,Alexandar Borković,CB,65,74,1500000.0,4000.0,22,184
236010,C. Herc,Christián Herc,"CM, CAM",65,74,1600000.0,3000.0,22,185
236028,Javi Díaz,Javier Díaz Sánchez,GK,65,73,1400000.0,4000.0,24,182
236174,Kauã Reisende,Kauã Ricardo Reisende Mendes,"CAM, RW",65,65,700000.0,4000.0,29,182
236248,B. Woodburn,Benjamin Luke Woodburn,"CAM, LW, CM",65,75,1600000.0,15000.0,21,174
236270,J. Orejuela,Jefferson Gabriel Orejuela Izquierdo,"CDM, CM",65,66,700000.0,500.0,28,179
236279,I. Conté,Ibrahima Sory Conté,CB,65,70,950000.0,2000.0,25,191
236281,F. Negri,Franco Negri,"LM, RM",65,66,850000.0,4000.0,26,174
236315,A. Jones,Alfie Jones,"CB, CDM",65,74,1500000.0,3000.0,23,188
236551,H. Darling,Harry Jack Darling,CB,65,74,1500000.0,2000.0,21,180
236615,D. Rigo,Dante Rigo,"CDM, CM",65,74,1500000.0,4000.0,22,180
236627,J. Kade,Julius Kade,"CM, CDM",65,73,1600000.0,4000.0,22,182
236629,C. Operi,Christopher Téa Opéri,LB,65,70,1000000.0,5000.0,24,183
236637,D. Adeniran,Dennis Emmanuel Abiodun Adeniran,"CM, CDM",65,74,1600000.0,2000.0,22,180
