,sofifa_id,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,height_cm
8641,262301,Davo,Antonio David Álvarez Rey,"RM, ST, LM",67,68,1200000.0,3000.0,26,178
8642,262311,B. van Rooij,Bart van Rooij,RB,67,77,2100000.0,3000.0,20,174
8643,262397,L. Brouwers,Luuk Brouwers,"CDM, CM",67,72,1400000.0,3000.0,23,183
8644,262412,L. Rosier,Loreintz Rosier,"CDM, CM",67,76,2200000.0,2000.0,22,190
8645,262414,André Franco,André Filipe Russo Franco,"CAM, RW, LW",67,76,2300000.0,3000.0,23,177
8646,262426,M. Aidara,Mohamed Aidara,CB,67,73,1500000.0,2000.0,24,186
8647,262438,Mateus Quaresma,Mateus Quaresma Correia,LB,67,72,1400000.0,2000.0,24,181
8648,262498,Álex Petxa,Álex Petxarromán,"RB, CDM",67,74,1900000.0,7000.0,24,178
8649,262582,M. Čuić,Mario Čuić,CAM,67,77,2200000.0,500.0,20,184
8650,262620,Serginho,Sergio Antonio Da Luz Junior,"RM, LM",67,68,1200000.0,5000.0,26,180
8651,262881,R. Rios,Richard Rios,CDM,67,76,2200000.0,3000.0,21,185
8652,262956,N. Vasilj,Nikola Vasilj,GK,67,71,1100000.0,5000.0,25,193
8653,263200,P. Bojić,Petar Bojić,"CAM, RW, ST",67,67,1000000.0,5000.0,29,186
8654,263205,B. Yılmaz,Barış Alper Yılmaz,"LM, RM, CF",67,76,2300000.0,12000.0,21,186
8655,263282,M. N'Diaye,Modou N'Diaye,"CDM, CAM, CM",67,70,1300000.0,500.0,24,185
8656,263562,H. Ghacha,Houssam Eddine Ghacha,RM,67,70,1300000.0,6000.0,25,170
8657,263583,O. Ergün,Onur Ergün,"CDM, CM",67,67,900000.0,5000.0,28,185
8658,263941,Chapela,Iván Chapela López,"RW, RM, LW",67,76,2300000.0,9000.0,22,181
8659,263946,P. Mboungou,Prestige Mboungou,"RM, ST, LM",67,78,2200000.0,4000.0,20,168
8660,264201,A. Kadri,Abdelkahar Kadri,"CM, CDM",67,76,2300000.0,4000.0,21,170
8661,264251,D. Jurić,Deni Jurić,"ST, CAM",67,72,1600000.0,500.0,23,188
8662,264280,Tiago Araújo,Tiago Filipe Alves Araújo,LM,67,83,2700000.0,3000.0,20,184
8663,264311,R. Providence,Ruben Providence,"LW, RW, ST",67,83,2600000.0,10000.0,19,172
8664,264325,M. Satriano,Martín Satriano,ST,67,78,2300000.0,21000.0,20,187
8665,264383,O. Ndah,Olisa Ndah,CB,67,75,2100000.0,500.0,23,190
8666,264388,Moleiro,Alberto Moleiro González,"CAM, ST",67,81,2300000.0,500.0,17,169
8667,264425,M. Mohebi,Mohammad Mohebi,"LW, RW",67,73,1600000.0,2000.0,23,186
8668,107084,M. Langer,Michael Langer,GK,66,66,90000.0,2000.0,36,195
8669,149791,W. Hoolahan,Wesley Hoolahan,"CAM, RM, LM",66,66,275000.0,2000.0,39,168
8670,151885,W. Biebauw,Wouter Biebauw,GK,66,66,90000.0,2000.0,37,188
8671,152922,É. Barreto,Édgar Osvaldo Barreto Cáceres,"CM, CB",66,66,275000.0,3000.0,36,182
8672,155589,Lee Ho,이호 李浩,"CDM, CB, CM",66,66,170000.0,2000.0,36,183
8673,156507,I. Vázquez,Edmundo Iván Vázquez Mellado Pérez,GK,66,66,90000.0,3000.0,38,182
8674,157888,Q. Westberg,Quentin Westberg,GK,66,66,90000.0,1000.0,35,185
8675,158309,Gao Lin,郜林,"LW, ST",66,66,350000.0,3000.0,35,185
8676,158543,O. Peralta,Oribe Peralta Morones,ST,66,66,300000.0,11000.0,37,178
8677,160209,J. Calesti,Julio Calesti,"RM, LM",66,66,1000000.0,500.0,21,168
8678,162047,Zapater,Alberto Zapater Arjol,CM,66,66,275000.0,2000.0,36,180
8679,166539,D. Etienne Jr.,Derrick Etienne Jr.,"RM, LM",66,69,1200000.0,2000.0,24,178
8680,166764,T. Carson,Trevor Carson,GK,66,66,275000.0,2000.0,33,182
8681,167841,C. Maguire,Christopher Jack Maguire,"RW, ST",66,66,675000.0,5000.0,32,170
8682,169479,R. Griffiths,Rostyn Griffiths,"CB, CDM, CM",66,66,400000.0,4000.0,33,187
8683,169498,J. Garner,Joseph Alan Garner,ST,66,66,550000.0,4000.0,33,178
8684,169593,K. Lee,Kieran Christopher Lee,"CDM, CM",66,66,425000.0,3000.0,33,178
8685,169623,P. Hartley,Peter Hartley,CB,66,66,400000.0,650.0,33,187
8686,169808,U. Emanuelson,Urby Vitorrio Diego Emanuelson,"CM, CDM",66,66,350000.0,4000.0,35,176
8687,170342,P. Huntington,Paul Huntington,CB,66,66,400000.0,9000.0,33,191
8688,170915,Sastre,Lluís Sastre Reus,"CM, CDM",66,66,350000.0,3000.0,35,175
8689,171831,M. Mancienne,Michael Ian Mancienne,"CDM, CB",66,66,425000.0,2000.0,33,186
8690,172232,J. Toivio,Joona Marko Aleksi Toivio,CB,66,66,400000.0,2000.0,33,186
8691,172555,R. Schwartz,Ronnie Schwartz Nielsen,ST,66,66,725000.0,3000.0,31,183
8692,172756,T. Jodłowiec,Tomasz Jodłowiec,"CDM, CM",66,66,240000.0,2000.0,35,189
8693,173518,T. Clarke,Thomas Clarke,"CB, RB",66,66,400000.0,3000.0,33,180
8694,173530,S. Aluko,Omatsone Folarin Aluko,"RM, ST",66,66,675000.0,4000.0,32,173
8695,173531,B. Amos,Benjamin Paul Amos,GK,66,66,450000.0,1000.0,31,193
8696,173859,S. Baldock,Sam Baldock,ST,66,66,700000.0,5000.0,32,170
8697,176348,Yeom Ki Hun,염기훈 廉基勋,"CM, LW, ST",66,66,275000.0,2000.0,38,182
8698,176472,N. Cabrera,Nelson David Cabrera Báez,CB,66,66,150000.0,500.0,38,191
8699,176732,M. Bjärsmyr,Mattias Bjärsmyr,CB,66,66,230000.0,1000.0,35,186
8700,178363,J. Placide,Johny Placide,GK,66,66,275000.0,1000.0,33,181
8701,178589,S. Jamieson,Scott Jamieson,LB,66,66,600000.0,4000.0,32,177
8702,179646,J. Juelsgård,Jesper Lindorff Juelsgård,CB,66,66,550000.0,4000.0,32,180
8703,179698,L. Grimi,Leandro Damián Grimi,"LB, CB",66,66,190000.0,3000.0,36,183
8704,179725,J. Sainati,Joris Sainati,CB,66,66,550000.0,2000.0,32,183
8705,179746,S. Vokes,Samuel Michael Vokes,ST,66,66,725000.0,4000.0,31,186
8706,179903,O. Bozanic,Oliver Bozanić,"CM, CAM",66,66,675000.0,1000.0,32,179
8707,181205,A. Hloušek,Adam Hloušek,"LWB, LB",66,66,600000.0,3000.0,32,187
8708,181343,P. Bengtsson,Pierre Thomas Robin Bengtsson,LB,66,66,450000.0,6000.0,33,177
8709,181846,Wang Yongpo,王永珀,"CAM, CM",66,66,400000.0,4000.0,34,176
8710,182122,Zou Zheng,邹正,"LB, RB",66,66,450000.0,4000.0,33,178
8711,182365,J. Jones,James Lewis Jones,GK,66,66,425000.0,1000.0,32,191
8712,182617,D. Hylton,Danny Hylton,ST,66,66,700000.0,5000.0,32,183
8713,182689,A. Power,Alan Thomas Daniel Power,"CM, CDM",66,66,525000.0,2000.0,33,178
8714,183499,Y. Amankwah,Yaw Ihle Amankwah,CB,66,66,550000.0,1000.0,32,194
8715,183513,J. Grahl,Jens Grahl,GK,66,66,425000.0,6000.0,32,193
8716,183544,G. Burke,Graham Dylan Burke,"RW, CAM, ST",66,66,900000.0,1000.0,27,175
8717,183646,M. Kobras,Martin Kobras,GK,66,66,90000.0,2000.0,35,182
8718,184040,M. Hansen,Martin Hansen,GK,66,66,450000.0,6000.0,31,188
8719,184156,G. François,Guillaume François,"RB, RM, RWB",66,66,625000.0,5000.0,31,174
8720,184254,J. Ayala,Josué Daniel Ayala,GK,66,66,275000.0,4000.0,33,184
8721,184336,Koh Myong Jin,고명진 高明振,"CM, CAM, CDM",66,66,525000.0,4000.0,33,185
8722,184664,A. Collin,Aurélien Collin,CB,66,66,230000.0,2000.0,35,187
8723,184696,F. Santos,Flavio Jesús Santos Carrillo,"CAM, LM, RM",66,66,400000.0,4000.0,34,175
8724,184843,B. Tozer,Ben Peter Anthony Tozer,CB,66,66,575000.0,500.0,31,185
8725,185438,N. Bärkroth,Nicklas Robert Bärkroth,"LW, RW",66,66,850000.0,3000.0,29,172
8726,186127,C. Evans,Ched Evans,ST,66,66,700000.0,11000.0,32,183
8727,186135,C. Evans,Corry John Evans,"CDM, CM",66,66,725000.0,4000.0,30,180
8728,186450,M. Carayol,Mustapha Carayol,"LM, RM",66,66,675000.0,3000.0,32,177
8729,186839,N. McGinn,Niall McGinn,"LM, CAM, ST",66,66,525000.0,3000.0,33,178
8730,186970,Gu Cao,顾操,CB,66,66,230000.0,3000.0,35,183
8731,187042,A. Konradsen,Anders Ågnes Konradsen,"CM, CDM",66,66,825000.0,2000.0,30,183
8732,187218,M. Jiménez,Miguel Jiménez Ponce,GK,66,66,450000.0,9000.0,31,182
8733,187225,O. Mendoza,Omar Israel Mendoza Martín,"LB, RB",66,66,600000.0,3000.0,32,173
8734,187337,G. Molins,Guillermo Federico Molins Palmeiro,ST,66,66,700000.0,2000.0,32,186
8735,187447,Shin Hyung Min,신형민 辛炯珉,"CDM, LM, CM",66,66,300000.0,3000.0,34,182
8736,187701,G. Corral,George Ulises Corral Ang,"RB, RWB",66,66,725000.0,3000.0,30,175
8737,187761,E. Doyle,Eóin Doyle,ST,66,66,550000.0,4000.0,33,181
8738,187915,E. Kujović,Emir Kujović,ST,66,66,550000.0,3000.0,33,194
8739,187988,F. Sammaritano,Frédéric Sammaritano,"LM, CAM, RM",66,66,350000.0,1000.0,35,162
8740,188062,K. Getinger,Krystian Getinger,"LWB, LM, LB",66,66,600000.0,1000.0,32,188
8741,188071,T. Oar,Tommy Oar,"LM, CAM, LB",66,66,850000.0,2000.0,29,170
8742,188145,A. El Kaoutari,Abdelhamid El Kaoutari,CB,66,66,575000.0,2000.0,31,181
8743,188292,J. Fernandez,José Carlos Fernández Piedra,ST,66,66,300000.0,500.0,38,188
8744,188836,J. Steele,Jason Steele,GK,66,66,575000.0,11000.0,30,188
8745,188996,A. Nuhiu,Atdhe Nuhiu,ST,66,66,725000.0,5000.0,31,197
8746,189115,M. Facchinetti,Mickaël Facchinetti,"LWB, LM",66,66,725000.0,3000.0,30,184
8747,189143,S. Eriksson,Sebastian Eriksson,"CDM, CM, LB",66,66,575000.0,2000.0,32,184
8748,189186,A. Shinnie,Andrew Shinnie,CM,66,66,700000.0,2000.0,31,180
8749,189352,M. Sema,Maic Ndongala Namputu Sema,"RW, ST",66,66,675000.0,3000.0,32,173
8750,189397,F. Jungwirth,Florian Jungwirth,"CB, CDM",66,66,550000.0,2000.0,32,181
8751,189544,S. Wangberg,Simen Søraunet Wangberg,CB,66,66,700000.0,1000.0,30,188
8752,189551,D. Gissi,Dylan Gissi,CB,66,66,700000.0,4000.0,30,192
8753,189730,F. Di Tacchio,Francesco Di Tacchio,"CM, CDM",66,66,700000.0,11000.0,31,186
8754,189833,R. Tait,Richard Neil Peter Tait,"LB, RB, RWB",66,66,625000.0,2000.0,31,179
8755,189936,R. Ruiter,Robbin Ruiter,GK,66,66,150000.0,2000.0,34,196
8756,189938,M. van der Werff,Maikel van der Werff,CB,66,66,550000.0,2000.0,32,186
8757,190060,N. Toko,Nzuzi Bundebele Toko,"CDM, RB",66,66,725000.0,3000.0,30,173
8758,190497,D. Hoesen,Danny Hoesen,ST,66,66,850000.0,3000.0,30,185
8759,190572,L. De Bock,Laurens Henry Cristine De Bock,"LB, CB",66,66,775000.0,18000.0,28,179
8760,190620,D. Andrew,Daniel Kenny Andrew,"LWB, LB",66,66,725000.0,3000.0,30,180
8761,190724,M. Pourié,Marvin Pourié,ST,66,66,850000.0,3000.0,30,184
8762,191068,G. Zigoni,Gianmarco Zigoni,ST,66,66,850000.0,7000.0,30,188
8763,191108,S. McConville,Sean Joseph McConville,"LWB, CM",66,66,600000.0,2000.0,32,180
8764,191556,Y. Endo,遠藤 康,"RM, ST",66,66,525000.0,3000.0,33,168
8765,191944,Kim Sung Joon,김성준 金圣埈,"CM, CDM, CAM",66,66,525000.0,4000.0,33,174
8766,192008,Zhang Chi,张驰,"RB, RM",66,66,450000.0,5000.0,33,182
8767,192126,N. Bahoui,Nabil Bahoui,"LW, LM, ST",66,66,825000.0,3000.0,30,188
8768,192169,E. Friberg,John Erik Gunnar Friberg,"CM, CDM",66,66,350000.0,1000.0,35,180
8769,192237,Y. Pehlivan,Yasin Pehlivan,"CDM, CM",66,66,575000.0,4000.0,32,184
8770,192321,C. Buchtmann,Christopher Buchtmann,"CM, CDM, CAM",66,66,825000.0,6000.0,29,175
8771,192596,Héctor Rodas,Héctor Rodas Ramírez,CB,66,66,400000.0,500.0,33,190
8772,192616,C. Tănase,Cristian Tănase,"LM, CAM",66,66,400000.0,3000.0,34,177
8773,192624,S. Ferguson,Shane Kevin Ferguson,"LWB, LM",66,66,750000.0,4000.0,29,175
8774,192671,M. Rondón,Mario Júnior Rondón Fernández,"ST, LM",66,66,375000.0,1000.0,35,182
8775,192840,M. Đurić,Milan Đurić,ST,66,66,725000.0,12000.0,31,198
8776,192970,D. Mayor,Daniel John Mayor,CM,66,66,825000.0,5000.0,30,183
8777,193013,J. Shea,James Shea,GK,66,66,575000.0,3000.0,30,181
8778,193177,A. Traoré,Adama Traoré,LB,66,66,625000.0,3000.0,31,170
8779,193211,A. Ignjovski,Aleksandar Ignjovski,"CDM, RB, CM",66,66,725000.0,7000.0,30,176
8780,193244,B. Shuttleworth,Bobby Shuttleworth,GK,66,66,150000.0,2000.0,34,188
8781,193312,S. Mielitz,Sebastian Mielitz,GK,66,66,450000.0,1000.0,31,190
8782,193421,Javi Lara,Javier Lara Grande,"CM, LM, CAM",66,66,350000.0,2000.0,35,179
8783,193426,M. Beister,Maximilian Beister,"RM, ST, LM",66,66,825000.0,6000.0,30,180
8784,193427,F. Berenguer,Florin Berenguer Bohrer,"CM, CAM, LW",66,66,675000.0,4000.0,32,180
8785,193495,André Santos,André Filipe Bernardes Santos,"CM, CDM",66,66,675000.0,4000.0,32,178
8786,193564,M. Álvarez,Marcos Álvarez,"ST, CAM",66,66,850000.0,4000.0,29,178
8787,193688,N. Backman,Niklas Alexander Backman,CB,66,66,550000.0,4000.0,32,187
8788,193701,J. Norwood,James Hammond Norwood,ST,66,66,850000.0,5000.0,30,180
8789,193765,K. Thamsatchanan,Kawin Thamsatchanan,GK,66,66,450000.0,3000.0,31,183
8790,193768,A. Matthews,Adam James Matthews,RB,66,66,750000.0,3000.0,29,178
8791,193889,M. Vidal,Marc Vidal,GK,66,66,575000.0,1000.0,30,183
8792,193942,J. Colback,Jack Colback,"CDM, CM",66,66,600000.0,12000.0,31,177
8793,194003,A. Niewulis,Andrzej Niewulis,CB,66,66,550000.0,3000.0,32,187
8794,194059,M. Chrapek,Michał Łukasz Chrapek,"CAM, CDM",66,66,850000.0,3000.0,29,177
8795,194091,M. Jacobs,Michael Edward Jacobs,LM,66,66,850000.0,5000.0,29,175
8796,194785,T. Flanagan,Thomas Michael Flanagan,CB,66,66,725000.0,4000.0,29,188
8797,194925,L. Moult,Louis Elliott Moult,ST,66,66,850000.0,3000.0,29,184
8798,195126,J. Marquis,John Edward Marquis,ST,66,66,850000.0,5000.0,29,185
8799,195427,J. Stockley,Jayden Connor Stockley,ST,66,66,925000.0,3000.0,27,191
8800,196353,C. Hussey,Christopher Ian Hussey,LWB,66,66,600000.0,3000.0,32,178
8801,196848,Í. Ávila,Irven Beybe Ávila Acero,"ST, RW",66,66,850000.0,500.0,30,170
8802,197166,J. Agudelo,Juan Sebastián Agudelo,"ST, RM, LM",66,66,875000.0,3000.0,28,185
8803,197391,L. Vilsvik,Lars-Christopher Horst Jan Vilsvik,RB,66,66,600000.0,2000.0,32,180
8804,197496,Y. Al Mosailem,Yasser Abdullah Nasser Al-Mosailem,GK,66,66,90000.0,5000.0,37,184
8805,197831,J. Davidson,Jason Davidson,"LWB, LB",66,66,725000.0,3000.0,30,180
8806,197981,S. Makienok,Simon Makienok Christoffersen,ST,66,66,850000.0,6000.0,30,201
8807,198000,J. Morrow,Justin Morrow,"LB, LWB, LM",66,66,450000.0,2000.0,33,175
8808,198003,Liliu,Ellinton Antonio Costa Morais,"ST, CF, LW",66,66,725000.0,500.0,31,180
8809,198135,D. Lachman,Darryl Lachman,CB,66,66,575000.0,2000.0,31,189
8810,198178,A. Calisir,André Jack Calisir,CB,66,66,575000.0,3000.0,31,187
8811,198235,J. Taylor,Jon Peter Taylor,RM,66,66,850000.0,4000.0,28,168
8812,198264,B. Ketkeophomphone,Billy Ketkeophomphone,"ST, LM",66,66,725000.0,2000.0,31,180
8813,198285,L. Nicholls,Lee Nicholls,GK,66,68,725000.0,3000.0,28,191
8814,198519,C. Aasbak,Christoffer Aasbak,LB,66,66,825000.0,1000.0,27,187
8815,198811,F. Jensen,Fredrik Oldrup Jensen,"CDM, CM",66,67,825000.0,2000.0,28,185
8816,199053,R. Bocalon,Riccardo Bocalon,ST,66,66,700000.0,7000.0,32,186
8817,199440,M. Gollner,Manfred Gollner,"CB, LB",66,66,700000.0,3000.0,30,184
8818,199465,J. Aguilar,Juan José Aguilar Orzuza,"CDM, CM",66,66,575000.0,500.0,32,178
8819,199735,F. Vismara,Federico Vismara,"CDM, CM",66,66,170000.0,2000.0,38,185
8820,199772,S. Yılmaz,Sefa Yılmaz,"LM, RM",66,66,700000.0,6000.0,31,183
8821,199861,W. Sobota,Waldemar Sobota,"CF, CM, CDM",66,66,425000.0,3000.0,34,175
8822,200200,E. Schouten,Erik Schouten,CB,66,66,725000.0,3000.0,29,182
8823,200209,N. Larsen,Nicolai Oppen Larsen,GK,66,67,650000.0,3000.0,30,187
8824,200309,T. Darikwa,Tendayi David Darikwa,"RB, RWB",66,66,750000.0,2000.0,29,188
8825,200535,T. Antonis,Terry Antonis,"CM, CAM, CDM",66,67,975000.0,3000.0,27,180
8826,200667,M. Power,Max Mcauley Power,"CM, CDM, RB",66,66,900000.0,2000.0,27,181
8827,200697,R. Tafazolli,Ryan Sirous Tafazolli,CB,66,66,725000.0,3000.0,29,196
8828,200770,F. Haugen,Fredrik Haugen,CM,66,66,825000.0,2000.0,29,182
8829,200797,L. Néry,Loris Néry,"RB, LB",66,66,725000.0,2000.0,30,174
8830,200806,R. Smallwood,Richard Smallwood,CDM,66,66,725000.0,4000.0,30,180
8831,200981,N. Dumitru,Nicolao Manuel Dumitru Cardoso,"ST, LM",66,66,850000.0,2000.0,29,184
8832,201035,M. Szromnik,Michał Szromnik,GK,66,67,675000.0,2000.0,28,190
8833,201078,C. Booth,Callum Booth,"LWB, LB",66,66,725000.0,2000.0,30,180
8834,201085,S. Allan,Scott Allan,CAM,66,66,850000.0,3000.0,29,175
8835,201112,J. Słowik,Jakub Słowik,GK,66,67,650000.0,1000.0,29,190
8836,201114,B. Pawłowski,Bartłomiej Pawłowski,"RM, LM",66,66,850000.0,3000.0,28,178
8837,201257,T. Moulin,Thibault Moulin,"CDM, CM, CAM",66,66,600000.0,2000.0,31,174
8838,201265,N. Helenius,Nicklas Helenius Jensen,ST,66,66,850000.0,4000.0,30,196
8839,201326,G. Torje,Gabriel Andrei Torje,"RW, LW",66,66,700000.0,2000.0,31,168
8840,201401,Campabadal,Eduard Campabadal Claros,RB,66,66,775000.0,3000.0,28,176
8841,201522,S. Zellner,Steven Zellner,CB,66,66,700000.0,2000.0,30,186
8842,201527,R. Laursen,Ryan Johnson Laursen,"RB, RWB",66,66,750000.0,4000.0,29,182
8843,201869,R. Teibert,Russell Teibert,"CM, CDM, LM",66,66,850000.0,3000.0,28,173
8844,201940,Z. MacMath,Zac MacMath,GK,66,66,575000.0,2000.0,29,188
8845,202053,R. Miyaichi,宮市 亮,"RM, LM",66,66,850000.0,4000.0,28,183
8846,202102,Yu Hai,于海,"CB, LB",66,66,275000.0,6000.0,34,183
8847,202131,J. Cousins,Jordan Paul Cousins,"CDM, CM",66,68,925000.0,2000.0,27,177
8848,202182,R. Riski,Riku Riski,"RW, LW",66,66,700000.0,500.0,31,175
8849,202199,G. Long,George Long,GK,66,69,850000.0,3000.0,27,193
8850,202215,J. Willis,Joe Willis,GK,66,66,425000.0,2000.0,32,196
8851,202231,H. Jimenez,Hector Osvaldo Jimenez,"LB, RB, RM",66,66,600000.0,2000.0,32,175
8852,202375,D. Offenbacher,Daniel Offenbacher,"CM, CDM, CAM",66,66,825000.0,4000.0,29,174
8853,202413,Hernán,Hernán Daniel Santana Trujillo,"CB, CDM",66,66,700000.0,600.0,30,181
8854,202422,A. Woodyard,Alexander James Woodyard,"CM, CDM",66,66,850000.0,3000.0,28,175
8855,202456,J. Verhoek,John Verhoek,ST,66,66,700000.0,4000.0,32,188
8856,202617,V. Hladký,Václav Hladký,GK,66,66,575000.0,3000.0,30,189
8857,202708,L. Palun,Lloyd Palun,"LB, RB",66,66,600000.0,2000.0,32,179
8858,202754,C. Râpă,Cornel Emilian Râpă,RB,66,66,625000.0,3000.0,31,180
8859,202819,C. Forrester,Christopher Stephen Forrester,CM,66,66,850000.0,1000.0,28,175
8860,202896,M. Ureña,Marcos Danilo Ureña Porras,"ST, CF",66,66,725000.0,1000.0,31,179
8861,203060,J. Vela,Joshua James Vela,CM,66,66,900000.0,4000.0,27,185
8862,203069,R. Tunnicliffe,Ryan Tunnicliffe,CM,66,66,850000.0,5000.0,28,183
8863,203175,L. Burge,Lee Stephen Burge,GK,66,68,725000.0,3000.0,28,185
8864,203328,S. Hoskins,Samuel Tobias Hoskins,"RM, CAM, LM",66,66,850000.0,6000.0,28,173
8865,203368,E. Andersen,Eirik Ulland Andersen,"LM, RM",66,66,850000.0,2000.0,28,181
8866,203426,K. Løkberg,Kristoffer Lie Løkberg,CM,66,66,825000.0,2000.0,29,174
8867,203558,R. Pietrzak,Rafał Pietrzak,LB,66,66,750000.0,3000.0,29,176
8868,203637,J. Arroé,Joazhiño Waldhir Arroé Salcedo,"LW, CAM, RW",66,66,850000.0,500.0,29,175
8869,203838,G. Korte,Gianluca Korte,"LM, CAM",66,66,825000.0,3000.0,30,177
8870,203966,D. Kempe,Dennis Kempe,"LB, LM",66,66,275000.0,2000.0,35,187
8871,204184,D. Schmidt,Doke Schmidt,RB,66,66,750000.0,3000.0,29,177
8872,204210,F. Gardoș,Florin Gardoș,CB,66,66,550000.0,2000.0,32,193
8873,204220,C. Edwards,Curtis Garry Edwards,CM,66,67,975000.0,3000.0,27,180
8874,204397,N. Bakker,Nick Bakker,CB,66,66,725000.0,3000.0,28,189
8875,204499,R. Inniss,Ryan Stuart Clayton Inniss,CB,66,68,925000.0,3000.0,26,196
8876,204536,S. Libman,Salomon Alexis Libman Pastor,GK,66,66,90000.0,500.0,37,183
8877,204637,J. Derstroff,Julian-Maurice Derstroff,"LM, RM, ST",66,66,850000.0,2000.0,29,182
8878,204664,D. Andrade,David Alfredo Andrade Gómez,"LB, LWB",66,66,825000.0,6000.0,27,168
8879,204787,C. McHugh,Carl Gerard McHugh,"CDM, CB",66,67,825000.0,1000.0,28,180
8880,204826,A. Ba,Abdoulaye Ba,CB,66,66,700000.0,2000.0,30,197
8881,204882,R. Williams,Ryan Dale Williams,RW,66,66,900000.0,4000.0,27,173
8882,204979,I. Touray,Ibou Omar Touray,"LB, LWB",66,68,975000.0,6000.0,26,177
8883,205005,L. Droppa,Lukáš Droppa,"CDM, CM",66,66,575000.0,2000.0,32,185
8884,205158,Guillermo,Guillermo Fernández Hierro,ST,66,66,875000.0,3000.0,28,181
8885,205225,M. Akça,Murat Akça,CB,66,66,700000.0,4000.0,30,182
8886,205278,Rim Chang Woo,임창우 Chang Woo Rim,"RB, CB",66,66,750000.0,3000.0,29,183
8887,205291,H. Stengel,Herman Sørby Stengel,CM,66,69,1100000.0,2000.0,25,180
8888,205300,R. Bouhenna,Rachid Ahmed Bouhenna,CB,66,66,700000.0,5000.0,30,190
8889,205352,J. Archer,Jordan Gideon Archer,GK,66,68,725000.0,4000.0,28,191
8890,205596,J. Husband,James Husband,"LB, CB",66,66,825000.0,4000.0,27,179
8891,205834,S. Lundevall,Lars Simon Lundevall,"LM, LW",66,66,675000.0,2000.0,32,178
8892,205862,E. Dudouit,Emeric Dudouit,"CDM, CM, RB",66,66,725000.0,2000.0,29,183
8893,205892,B. Tashchy,Borys Tashchy,"ST, CAM",66,66,925000.0,3000.0,27,192
8894,205894,P. Iliev,Plamen Ivanov Iliev,GK,66,67,650000.0,2000.0,29,182
8895,206123,S. Savić,Stefan Savić,"CAM, LM, CM",66,66,900000.0,3000.0,27,169
8896,206134,D. Cole,Devante Lavon Andrew Cole,"ST, LW",66,68,1100000.0,13000.0,26,185
8897,206147,M. Antonsson,Carl Marcus Christer Antonsson,"ST, LW, RW",66,66,850000.0,3000.0,30,184
8898,206161,A. Lazaar,Achraf Lazaar,"LB, LM, LWB",66,66,750000.0,3000.0,29,184
8899,206207,W. Zahibo,Wilfried Aimeric Zahibo,"CDM, CM",66,67,875000.0,1000.0,27,191
8900,206297,S. Balić,Saša Balić,LB,66,66,625000.0,3000.0,31,185
8901,206402,M. Putnocký,Matúš Putnocký,GK,66,66,90000.0,1000.0,36,195
8902,206549,E. Bush,Evan Bush,GK,66,66,90000.0,1000.0,35,186
8903,206555,C. Pym,Christy Pym,GK,66,71,975000.0,3000.0,26,182
8904,206563,J. Holt,Jason Derek Holt,"CDM, CM",66,66,750000.0,2000.0,28,164
8905,207610,R. Meara,Ryan Meara,GK,66,66,575000.0,2000.0,30,193
8906,207627,H. Pertúz,Hernán Enrique Pertúz Ortega,CB,66,66,550000.0,700.0,32,183
8907,207633,J. Haugaard,Jakob Let Haugaard,GK,66,67,650000.0,2000.0,29,199
8908,207660,D. Wydra,Dominik Wydra,"CB, CDM",66,66,800000.0,3000.0,27,186
8909,207740,I. Kallon,Issa Kallon,LW,66,68,1100000.0,3000.0,25,163
8910,207899,Volpi,Alvino Volpi Neto,GK,66,68,725000.0,500.0,28,189
8911,208102,K. Larsen,Kasper Larsen,CB,66,67,800000.0,4000.0,28,190
8912,208188,J. Guthrie,Jonathan Neil Guthrie,CB,66,66,725000.0,6000.0,28,193
8913,208302,A. Gilbey,Alexander Scott Gilbey,CM,66,69,1100000.0,3000.0,26,183
8914,208370,E. Zenga,Erik Zenga,"CM, CDM",66,66,850000.0,3000.0,28,181
8915,208549,A. Rose,Andy Rose,"CB, CDM",66,66,575000.0,2000.0,31,189
8916,208668,D. Henen,David Boris Philippe Henen,"LM, LW",66,69,1100000.0,2000.0,25,185
8917,208752,R. Edwards,Ryan Christopher Edwards,CB,66,67,850000.0,2000.0,27,195
8918,208778,N. Manfredini,Niccolò Manfredini,GK,66,66,275000.0,4000.0,33,190
8919,208894,F. Bednarek,Filip Bednarek,GK,66,66,600000.0,3000.0,28,188
8920,208974,H. Bahebri,Hattan Sultan Bahebri,"LM, RM",66,66,850000.0,10000.0,28,171
8921,209007,J. Mendoza,Jorge Darío Mendoza Torres,"CAM, CM",66,66,675000.0,500.0,32,176
8922,209062,P. Frick,Per Frick,ST,66,66,850000.0,2000.0,29,182
8923,209166,M. Malaeka,Mustafa Reda Malayekah,GK,66,66,90000.0,2000.0,35,185
8924,209210,A. Grant,Alexander Grant,CB,66,66,800000.0,2000.0,27,191
8925,209264,B. Finne,Bård Finne,"LW, LM",66,67,1000000.0,2000.0,26,173
8926,209281,Y. Al Shehri,Yehya Sulaiman Ali Al-Shehri,"RW, LW, CAM",66,66,700000.0,7000.0,31,164
8927,209285,B. Mugabi,Bevis Kristofer Kizito Mugabi,CB,66,69,1000000.0,2000.0,26,191
8928,209315,D. Butler,Dan Butler,"LWB, LB",66,67,925000.0,4000.0,26,177
